ID,Count
22236,1109.0
22237,964.0
22238,1002.0
22239,1006.0
22240,1010.0
22241,1033.0
22242,1084.0
22243,1189.0
22244,1124.0
22245,1060.0
22246,1055.0
22247,1063.0
22248,964.0
22249,754.0
22250,649.0
22251,529.0
22252,454.0
22253,416.0
22254,443.0
22255,535.0
22256,584.0
22257,751.0
22258,1080.0
22259,1149.0
22260,1112.0
22261,966.0
22262,1004.0
22263,1009.0
22264,1013.0
22265,1036.0
22266,1087.0
22267,1192.0
22268,1126.0
22269,1063.0
22270,1058.0
22271,1066.0
22272,967.0
22273,756.0
22274,650.0
22275,530.0
22276,456.0
22277,417.0
22278,444.0
22279,536.0
22280,585.0
22281,753.0
22282,1083.0
22283,1152.0
22284,1114.0
22285,968.0
22286,1007.0
22287,1011.0
22288,1015.0
22289,1039.0
22290,1090.0
22291,1195.0
22292,1129.0
22293,1065.0
22294,1061.0
22295,1069.0
22296,969.0
22297,758.0
22298,652.0
22299,532.0
22300,457.0
22301,418.0
22302,446.0
22303,538.0
22304,587.0
22305,755.0
22306,1086.0
22307,1155.0
22308,1117.0
22309,971.0
22310,1009.0
22311,1014.0
22312,1018.0
22313,1041.0
22314,1093.0
22315,1198.0
22316,1132.0
22317,1068.0
22318,1063.0
22319,1072.0
22320,972.0
22321,760.0
22322,654.0
22323,533.0
22324,458.0
22325,419.0
22326,447.0
22327,539.0
22328,588.0
22329,757.0
22330,1088.0
22331,1158.0
22332,1120.0
22333,973.0
22334,1012.0
22335,1017.0
22336,1021.0
22337,1044.0
22338,1095.0
22339,1201.0
22340,1135.0
22341,1071.0
22342,1066.0
22343,1074.0
22344,974.0
22345,762.0
22346,655.0
22347,534.0
22348,459.0
22349,420.0
22350,448.0
22351,540.0
22352,590.0
22353,759.0
22354,1091.0
22355,1161.0
22356,1123.0
22357,976.0
22358,1015.0
22359,1019.0
22360,1023.0
22361,1046.0
22362,1098.0
22363,1204.0
22364,1138.0
22365,1073.0
22366,1069.0
22367,1077.0
22368,976.0
22369,764.0
22370,657.0
22371,536.0
22372,460.0
22373,421.0
22374,449.0
22375,542.0
22376,591.0
22377,761.0
22378,1094.0
22379,1164.0
22380,1126.0
22381,978.0
22382,1017.0
22383,1022.0
22384,1026.0
22385,1049.0
22386,1101.0
22387,1207.0
22388,1141.0
22389,1076.0
22390,1071.0
22391,1080.0
22392,979.0
22393,766.0
22394,659.0
22395,537.0
22396,461.0
22397,422.0
22398,450.0
22399,543.0
22400,593.0
22401,762.0
22402,1097.0
22403,1167.0
22404,1129.0
22405,981.0
22406,1020.0
22407,1024.0
22408,1028.0
22409,1052.0
22410,1104.0
22411,1210.0
22412,1144.0
22413,1079.0
22414,1074.0
22415,1082.0
22416,981.0
22417,767.0
22418,660.0
22419,538.0
22420,462.0
22421,423.0
22422,451.0
22423,544.0
22424,594.0
22425,764.0
22426,1099.0
22427,1170.0
22428,1131.0
22429,983.0
22430,1022.0
22431,1027.0
22432,1031.0
22433,1054.0
22434,1106.0
22435,1213.0
22436,1146.0
22437,1081.0
22438,1077.0
22439,1085.0
22440,984.0
22441,769.0
22442,662.0
22443,540.0
22444,464.0
22445,424.0
22446,452.0
22447,546.0
22448,596.0
22449,766.0
22450,1102.0
22451,1172.0
22452,1134.0
22453,986.0
22454,1025.0
22455,1029.0
22456,1033.0
22457,1057.0
22458,1109.0
22459,1216.0
22460,1149.0
22461,1084.0
22462,1079.0
22463,1088.0
22464,986.0
22465,771.0
22466,664.0
22467,541.0
22468,465.0
22469,425.0
22470,453.0
22471,547.0
22472,597.0
22473,768.0
22474,1105.0
22475,1175.0
22476,1137.0
22477,988.0
22478,1027.0
22479,1032.0
22480,1036.0
22481,1059.0
22482,1112.0
22483,1219.0
22484,1152.0
22485,1087.0
22486,1082.0
22487,1090.0
22488,989.0
22489,773.0
22490,665.0
22491,542.0
22492,466.0
22493,426.0
22494,455.0
22495,548.0
22496,598.0
22497,770.0
22498,1108.0
22499,1178.0
22500,1140.0
22501,990.0
22502,1030.0
22503,1034.0
22504,1038.0
22505,1062.0
22506,1114.0
22507,1222.0
22508,1155.0
22509,1089.0
22510,1085.0
22511,1093.0
22512,991.0
22513,775.0
22514,667.0
22515,544.0
22516,467.0
22517,428.0
22518,456.0
22519,550.0
22520,600.0
22521,772.0
22522,1110.0
22523,1181.0
22524,1143.0
22525,993.0
22526,1032.0
22527,1037.0
22528,1041.0
22529,1065.0
22530,1117.0
22531,1225.0
22532,1158.0
22533,1092.0
22534,1087.0
22535,1096.0
22536,993.0
22537,777.0
22538,668.0
22539,545.0
22540,468.0
22541,429.0
22542,457.0
22543,551.0
22544,601.0
22545,774.0
22546,1113.0
22547,1184.0
22548,1145.0
22549,995.0
22550,1035.0
22551,1040.0
22552,1044.0
22553,1067.0
22554,1120.0
22555,1228.0
22556,1161.0
22557,1095.0
22558,1090.0
22559,1098.0
22560,996.0
22561,779.0
22562,670.0
22563,546.0
22564,469.0
22565,430.0
22566,458.0
22567,553.0
22568,603.0
22569,776.0
22570,1116.0
22571,1187.0
22572,1148.0
22573,998.0
22574,1037.0
22575,1042.0
22576,1046.0
22577,1070.0
22578,1123.0
22579,1231.0
22580,1163.0
22581,1097.0
22582,1093.0
22583,1101.0
22584,998.0
22585,781.0
22586,672.0
22587,548.0
22588,470.0
22589,431.0
22590,459.0
22591,554.0
22592,604.0
22593,778.0
22594,1118.0
22595,1190.0
22596,1151.0
22597,1000.0
22598,1040.0
22599,1045.0
22600,1049.0
22601,1073.0
22602,1125.0
22603,1234.0
22604,1166.0
22605,1100.0
22606,1095.0
22607,1104.0
22608,1001.0
22609,783.0
22610,673.0
22611,549.0
22612,472.0
22613,432.0
22614,460.0
22615,555.0
22616,606.0
22617,780.0
22618,1121.0
22619,1193.0
22620,1154.0
22621,1003.0
22622,1042.0
22623,1047.0
22624,1051.0
22625,1075.0
22626,1128.0
22627,1237.0
22628,1169.0
22629,1103.0
22630,1098.0
22631,1107.0
22632,1003.0
22633,785.0
22634,675.0
22635,550.0
22636,473.0
22637,433.0
22638,461.0
22639,557.0
22640,607.0
22641,781.0
22642,1124.0
22643,1196.0
22644,1157.0
22645,1005.0
22646,1045.0
22647,1050.0
22648,1054.0
22649,1078.0
22650,1131.0
22651,1240.0
22652,1172.0
22653,1105.0
22654,1101.0
22655,1109.0
22656,1006.0
22657,787.0
22658,677.0
22659,552.0
22660,474.0
22661,434.0
22662,462.0
22663,558.0
22664,609.0
22665,783.0
22666,1127.0
22667,1199.0
22668,1159.0
22669,1007.0
22670,1048.0
22671,1052.0
22672,1056.0
22673,1080.0
22674,1134.0
22675,1243.0
22676,1175.0
22677,1108.0
22678,1103.0
22679,1112.0
22680,1008.0
22681,788.0
22682,678.0
22683,553.0
22684,475.0
22685,435.0
22686,464.0
22687,559.0
22688,610.0
22689,785.0
22690,1129.0
22691,1201.0
22692,1162.0
22693,1010.0
22694,1050.0
22695,1055.0
22696,1059.0
22697,1083.0
22698,1136.0
22699,1246.0
22700,1178.0
22701,1111.0
22702,1106.0
22703,1115.0
22704,1011.0
22705,790.0
22706,680.0
22707,554.0
22708,476.0
22709,436.0
22710,465.0
22711,561.0
22712,612.0
22713,787.0
22714,1132.0
22715,1204.0
22716,1165.0
22717,1012.0
22718,1053.0
22719,1057.0
22720,1061.0
22721,1086.0
22722,1139.0
22723,1250.0
22724,1180.0
22725,1113.0
22726,1109.0
22727,1117.0
22728,1013.0
22729,792.0
22730,682.0
22731,556.0
22732,477.0
22733,437.0
22734,466.0
22735,562.0
22736,613.0
22737,789.0
22738,1135.0
22739,1207.0
22740,1168.0
22741,1015.0
22742,1055.0
22743,1060.0
22744,1064.0
22745,1088.0
22746,1142.0
22747,1253.0
22748,1183.0
22749,1116.0
22750,1111.0
22751,1120.0
22752,1015.0
22753,794.0
22754,683.0
22755,557.0
22756,478.0
22757,438.0
22758,467.0
22759,563.0
22760,615.0
22761,791.0
22762,1138.0
22763,1210.0
22764,1171.0
22765,1017.0
22766,1058.0
22767,1062.0
22768,1067.0
22769,1091.0
22770,1145.0
22771,1256.0
22772,1186.0
22773,1119.0
22774,1114.0
22775,1123.0
22776,1018.0
22777,796.0
22778,685.0
22779,558.0
22780,480.0
22781,439.0
22782,468.0
22783,565.0
22784,616.0
22785,793.0
22786,1140.0
22787,1213.0
22788,1173.0
22789,1020.0
22790,1060.0
22791,1065.0
22792,1069.0
22793,1093.0
22794,1147.0
22795,1259.0
22796,1189.0
22797,1122.0
22798,1117.0
22799,1125.0
22800,1020.0
22801,798.0
22802,686.0
22803,560.0
22804,481.0
22805,440.0
22806,469.0
22807,566.0
22808,618.0
22809,795.0
22810,1143.0
22811,1216.0
22812,1176.0
22813,1022.0
22814,1063.0
22815,1068.0
22816,1072.0
22817,1096.0
22818,1150.0
22819,1262.0
22820,1192.0
22821,1124.0
22822,1119.0
22823,1128.0
22824,1023.0
22825,800.0
22826,688.0
22827,561.0
22828,482.0
22829,441.0
22830,470.0
22831,567.0
22832,619.0
22833,797.0
22834,1146.0
22835,1219.0
22836,1179.0
22837,1025.0
22838,1065.0
22839,1070.0
22840,1074.0
22841,1099.0
22842,1153.0
22843,1265.0
22844,1195.0
22845,1127.0
22846,1122.0
22847,1131.0
22848,1025.0
22849,802.0
22850,690.0
22851,562.0
22852,483.0
22853,442.0
22854,471.0
22855,569.0
22856,621.0
22857,799.0
22858,1148.0
22859,1222.0
22860,1182.0
22861,1027.0
22862,1068.0
22863,1073.0
22864,1077.0
22865,1101.0
22866,1156.0
22867,1268.0
22868,1198.0
22869,1130.0
22870,1125.0
22871,1133.0
22872,1028.0
22873,804.0
22874,691.0
22875,564.0
22876,484.0
22877,443.0
22878,472.0
22879,570.0
22880,622.0
22881,800.0
22882,1151.0
22883,1225.0
22884,1185.0
22885,1029.0
22886,1070.0
22887,1075.0
22888,1079.0
22889,1104.0
22890,1158.0
22891,1271.0
22892,1200.0
22893,1132.0
22894,1127.0
22895,1136.0
22896,1030.0
22897,806.0
22898,693.0
22899,565.0
22900,485.0
22901,444.0
22902,474.0
22903,571.0
22904,624.0
22905,802.0
22906,1154.0
22907,1228.0
22908,1188.0
22909,1032.0
22910,1073.0
22911,1078.0
22912,1082.0
22913,1107.0
22914,1161.0
22915,1274.0
22916,1203.0
22917,1135.0
22918,1130.0
22919,1139.0
22920,1033.0
22921,808.0
22922,695.0
22923,566.0
22924,487.0
22925,445.0
22926,475.0
22927,573.0
22928,625.0
22929,804.0
22930,1157.0
22931,1231.0
22932,1190.0
22933,1034.0
22934,1075.0
22935,1080.0
22936,1084.0
22937,1109.0
22938,1164.0
22939,1277.0
22940,1206.0
22941,1138.0
22942,1133.0
22943,1142.0
22944,1035.0
22945,809.0
22946,696.0
22947,568.0
22948,488.0
22949,446.0
22950,476.0
22951,574.0
22952,627.0
22953,806.0
22954,1159.0
22955,1233.0
22956,1193.0
22957,1037.0
22958,1078.0
22959,1083.0
22960,1087.0
22961,1112.0
22962,1167.0
22963,1280.0
22964,1209.0
22965,1140.0
22966,1135.0
22967,1144.0
22968,1037.0
22969,811.0
22970,698.0
22971,569.0
22972,489.0
22973,448.0
22974,477.0
22975,576.0
22976,628.0
22977,808.0
22978,1162.0
22979,1236.0
22980,1196.0
22981,1039.0
22982,1081.0
22983,1085.0
22984,1090.0
22985,1114.0
22986,1169.0
22987,1283.0
22988,1212.0
22989,1143.0
22990,1138.0
22991,1147.0
22992,1040.0
22993,813.0
22994,700.0
22995,570.0
22996,490.0
22997,449.0
22998,478.0
22999,577.0
23000,629.0
23001,810.0
23002,1165.0
23003,1239.0
23004,1199.0
23005,1042.0
23006,1083.0
23007,1088.0
23008,1092.0
23009,1117.0
23010,1172.0
23011,1286.0
23012,1215.0
23013,1146.0
23014,1141.0
23015,1150.0
23016,1042.0
23017,815.0
23018,701.0
23019,572.0
23020,491.0
23021,450.0
23022,479.0
23023,578.0
23024,631.0
23025,812.0
23026,1168.0
23027,1242.0
23028,1202.0
23029,1044.0
23030,1086.0
23031,1091.0
23032,1095.0
23033,1120.0
23034,1175.0
23035,1289.0
23036,1217.0
23037,1148.0
23038,1143.0
23039,1152.0
23040,1045.0
23041,817.0
23042,703.0
23043,573.0
23044,492.0
23045,451.0
23046,480.0
23047,580.0
23048,632.0
23049,814.0
23050,1170.0
23051,1245.0
23052,1204.0
23053,1047.0
23054,1088.0
23055,1093.0
23056,1097.0
23057,1122.0
23058,1178.0
23059,1292.0
23060,1220.0
23061,1151.0
23062,1146.0
23063,1155.0
23064,1047.0
23065,819.0
23066,705.0
23067,574.0
23068,493.0
23069,452.0
23070,481.0
23071,581.0
23072,634.0
23073,816.0
23074,1173.0
23075,1248.0
23076,1207.0
23077,1049.0
23078,1091.0
23079,1096.0
23080,1100.0
23081,1125.0
23082,1180.0
23083,1295.0
23084,1223.0
23085,1154.0
23086,1149.0
23087,1158.0
23088,1050.0
23089,821.0
23090,706.0
23091,576.0
23092,495.0
23093,453.0
23094,483.0
23095,582.0
23096,635.0
23097,818.0
23098,1176.0
23099,1251.0
23100,1210.0
23101,1051.0
23102,1093.0
23103,1098.0
23104,1102.0
23105,1128.0
23106,1183.0
23107,1298.0
23108,1226.0
23109,1156.0
23110,1151.0
23111,1160.0
23112,1052.0
23113,823.0
23114,708.0
23115,577.0
23116,496.0
23117,454.0
23118,484.0
23119,584.0
23120,637.0
23121,819.0
23122,1179.0
23123,1254.0
23124,1213.0
23125,1054.0
23126,1096.0
23127,1101.0
23128,1105.0
23129,1130.0
23130,1186.0
23131,1301.0
23132,1229.0
23133,1159.0
23134,1154.0
23135,1163.0
23136,1054.0
23137,825.0
23138,709.0
23139,579.0
23140,497.0
23141,455.0
23142,485.0
23143,585.0
23144,638.0
23145,821.0
23146,1181.0
23147,1257.0
23148,1216.0
23149,1056.0
23150,1098.0
23151,1103.0
23152,1107.0
23153,1133.0
23154,1189.0
23155,1304.0
23156,1232.0
23157,1162.0
23158,1157.0
23159,1166.0
23160,1057.0
23161,827.0
23162,711.0
23163,580.0
23164,498.0
23165,456.0
23166,486.0
23167,586.0
23168,640.0
23169,823.0
23170,1184.0
23171,1260.0
23172,1218.0
23173,1059.0
23174,1101.0
23175,1106.0
23176,1110.0
23177,1135.0
23178,1191.0
23179,1307.0
23180,1235.0
23181,1164.0
23182,1159.0
23183,1168.0
23184,1059.0
23185,829.0
23186,713.0
23187,581.0
23188,499.0
23189,457.0
23190,487.0
23191,588.0
23192,641.0
23193,825.0
23194,1187.0
23195,1262.0
23196,1221.0
23197,1061.0
23198,1103.0
23199,1108.0
23200,1113.0
23201,1138.0
23202,1194.0
23203,1310.0
23204,1237.0
23205,1167.0
23206,1162.0
23207,1171.0
23208,1062.0
23209,830.0
23210,714.0
23211,583.0
23212,500.0
23213,458.0
23214,488.0
23215,589.0
23216,643.0
23217,827.0
23218,1189.0
23219,1265.0
23220,1224.0
23221,1064.0
23222,1106.0
23223,1111.0
23224,1115.0
23225,1141.0
23226,1197.0
23227,1313.0
23228,1240.0
23229,1170.0
23230,1165.0
23231,1174.0
23232,1064.0
23233,832.0
23234,716.0
23235,584.0
23236,501.0
23237,459.0
23238,489.0
23239,590.0
23240,644.0
23241,829.0
23242,1192.0
23243,1268.0
23244,1227.0
23245,1066.0
23246,1108.0
23247,1113.0
23248,1118.0
23249,1143.0
23250,1200.0
23251,1316.0
23252,1243.0
23253,1173.0
23254,1167.0
23255,1177.0
23256,1067.0
23257,834.0
23258,718.0
23259,585.0
23260,503.0
23261,460.0
23262,490.0
23263,592.0
23264,646.0
23265,831.0
23266,1195.0
23267,1271.0
23268,1230.0
23269,1069.0
23270,1111.0
23271,1116.0
23272,1120.0
23273,1146.0
23274,1202.0
23275,1319.0
23276,1246.0
23277,1175.0
23278,1170.0
23279,1179.0
23280,1069.0
23281,836.0
23282,719.0
23283,587.0
23284,504.0
23285,461.0
23286,492.0
23287,593.0
23288,647.0
23289,833.0
23290,1198.0
23291,1274.0
23292,1232.0
23293,1071.0
23294,1114.0
23295,1119.0
23296,1123.0
23297,1148.0
23298,1205.0
23299,1322.0
23300,1249.0
23301,1178.0
23302,1173.0
23303,1182.0
23304,1072.0
23305,838.0
23306,721.0
23307,588.0
23308,505.0
23309,462.0
23310,493.0
23311,594.0
23312,649.0
23313,835.0
23314,1200.0
23315,1277.0
23316,1235.0
23317,1073.0
23318,1116.0
23319,1121.0
23320,1125.0
23321,1151.0
23322,1208.0
23323,1325.0
23324,1252.0
23325,1181.0
23326,1175.0
23327,1185.0
23328,1074.0
23329,840.0
23330,723.0
23331,589.0
23332,506.0
23333,463.0
23334,494.0
23335,596.0
23336,650.0
23337,837.0
23338,1203.0
23339,1280.0
23340,1238.0
23341,1076.0
23342,1119.0
23343,1124.0
23344,1128.0
23345,1154.0
23346,1211.0
23347,1328.0
23348,1254.0
23349,1183.0
23350,1178.0
23351,1187.0
23352,1076.0
23353,842.0
23354,724.0
23355,591.0
23356,507.0
23357,464.0
23358,495.0
23359,597.0
23360,652.0
23361,838.0
23362,1206.0
23363,1283.0
23364,1241.0
23365,1078.0
23366,1121.0
23367,1126.0
23368,1131.0
23369,1156.0
23370,1213.0
23371,1331.0
23372,1257.0
23373,1186.0
23374,1181.0
23375,1190.0
23376,1079.0
23377,844.0
23378,726.0
23379,592.0
23380,508.0
23381,465.0
23382,496.0
23383,598.0
23384,653.0
23385,840.0
23386,1209.0
23387,1286.0
23388,1244.0
23389,1081.0
23390,1124.0
23391,1129.0
23392,1133.0
23393,1159.0
23394,1216.0
23395,1334.0
23396,1260.0
23397,1189.0
23398,1183.0
23399,1193.0
